protocol_name_raw,source,audit_firm_raw,audit_score,audit_date,evidence_url,notes,__srcfile
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2025/07/linea-token-and-airdrop-contracts/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2025/04/metamask-delegation-framework-april-2025/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2025/04/usdi/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2025/01/usdkg/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2024/12/zk-email-noir/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2024/12/linea-rollup-update/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2024/10/metamask-delegation-framework/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2024/08/metamask-delegation-framework/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2024/08/ramses-v3/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2024/08/starbase/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2024/08/aligned-layer/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2024/07/linea-rollup-update/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2024/06/linea-ens/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2024/06/metamask-delegator/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2024/05/scapenftcollection/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2024/04/tezoro-snap/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2024/03/msq-snap/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2024/03/scape/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2024/03/stakewise-v3-vaults-/-ethfoxvault/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2024/02/trillion-network/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2024/01/argent-account-argent-multisig-starknet-transaction-v3-updates/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2024/01/linea-contracts-update/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/12/web3-tickets/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/12/tokenize-it/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/12/linea-custom-bridged-token/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/12/rocket-pool-houston/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/10/linea-cross-chain-governance-executor/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/09/leequid-staking/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/08/kilnfi-staking-consensys/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/08/solflare-metamask-snaps-solflare-sui-aptos/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/08/dram-stablecoin/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/08/metamask/partner-snaps-filsnap/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/08/lybra-finance/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/07/metamask/partner-snaps-shapeshift-snap/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/07/wallet-guard/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/07/push-protocol-snap-for-metamask/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/06/metamask/partner-snaps-starknetsnap/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/06/hedgey-token-lockup-and-vesting-plans/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/06/linea-canonical-token-bridge/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/06/linea-message-service/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/06/linea-plonk-verifier/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/06/argent-account-multisig-for-starknet/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/05/geode-liquid-staking/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/05/tidal/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/04/mobymask-mvp-snap/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/04/glif-filecoin-infinitypool/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/03/eigenlabs-eigenlayer/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/02/socket/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2023/01/rocket-pool-atlas-v1.2/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2022/11/forta-delegated-staking/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2022/11/geodefi/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2022/08/1inch-exchange-aggregationrouter-v5/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2022/07/notional-finance/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2022/05/brahma-fi/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2022/04/tribe-dao-flywheel-v2-xtribe-xerc4626/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2022/03/notional-protocol-v2.1/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2022/03/fuji-protocol/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2022/02/gamma/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/10/gluwacoin-erc-20-wrapper/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/09/fei-protocol-v2-phase-1/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/08/pstake-finance/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/07/connext-nxtp-noncustodial-xchain-transfer-protocol/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/07/fei-tribechief/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/06/idle-finance/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/06/growthdefi-wheat/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/05/pooltogether-sushi-and-yearn-v2-yield-sources/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/05/nuts-finance-btcplus/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/05/zer0-zauction/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/05/zer0-zbanc/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/05/zer0-zdao-token/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/05/zer0-zns/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/04/gitcoin-token-distribution/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/04/rocketpool/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/03/pooltogether-pods/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/03/umbra-smart-contracts/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/03/defi-saver/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/03/optimism-safetychecker/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/03/bridge-mutual/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/03/dforce-lending-protocol-review/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/02/daofi/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/02/definer/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/02/pooltogether/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/01/fei-protocol/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2021/01/erlc-iexec/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/12/orchid-multisend/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/12/1inch-liquidity-protocol/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/12/growth-defi-v1/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/12/0x-exchange-v4/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/11/pillar/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/11/pooltogether-lootbox-and-multiplewinners-strategy/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/11/bitbank/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/11/paxos/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/10/skale-network/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/09/aave-protocol-v2/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/09/filecoin-actors/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/09/aave-safety-module/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/08/aave-governance-dao/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/08/metaswap/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/08/aave-balancer-and-uniswap-v2-price-providers/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/07/mstable-1.1/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/07/aave-token/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/06/bancor-v2-amm-security-audit/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/06/shell-protocol/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/06/amp/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/06/codefi-erc1400-assessment/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/05/lien-protocol/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/05/mcdex-mai-protocol-v2/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/05/balancer-finance/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/05/aave-cpm-price-provider/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/04/rico/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/04/skyweaver/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/03/iexec-poco/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/03/thesis-cryptographic-review/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/02/summary-thesis-tbtc-and-keep/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/02/thesis-tbtc-and-keep/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/02/horizon-games/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/01/orchid-bitwavemultisend/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/01/skale-token/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/01/vega-vegatoken/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/01/omisego-morevp/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2020/01/the-lao/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2019/12/dandelion-organizations/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2019/11/fairmint-continuous-securities-offering/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2019/11/aragonone-aragon-network-presale/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2019/11/orchid-network-protocol/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2019/11/aragonblack-fundraising/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2019/10/0x-v3-staking/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2019/10/vyper/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2019/09/slock.it-incubed3/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2019/09/0x-v3-exchange/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2019/09/atomic-loans/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2019/08/pegasys-permissioning/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/audits/2019/03/ens-permanent-registrar/,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
,diligence,ConsenSys Diligence,,,https://diligence.security/diligence/files/SimpleMultisigWallet_Audit.pdf,found_on=https://diligence.security/audits/,audit_events_firm_archives.csv
