protocol_name_raw,source,audit_firm_raw,audit_score,audit_date,evidence_url,notes,__srcfile
perennial-v2-update-3,sherlock,Sherlock,,2024-08-15T00:00:00Z,https://github.com/sherlock-audit/2024-08-perennial-v2-update-3,repo=2024-08-perennial-v2-update-3,audit_events_sherlock.csv
perennial-v2-update-3,sherlock,Sherlock,,2024-08-15T00:00:00Z,https://github.com/sherlock-audit/2024-08-perennial-v2-update-3-judging,repo=2024-08-perennial-v2-update-3-judging,audit_events_sherlock.csv
velar-artha,sherlock,Sherlock,,2024-08-15T00:00:00Z,https://github.com/sherlock-audit/2024-08-velar-artha,repo=2024-08-velar-artha,audit_events_sherlock.csv
velar-artha,sherlock,Sherlock,,2024-08-15T00:00:00Z,https://github.com/sherlock-audit/2024-08-velar-artha-judging,repo=2024-08-velar-artha-judging,audit_events_sherlock.csv
cork-protocol,sherlock,Sherlock,,2024-08-15T00:00:00Z,https://github.com/sherlock-audit/2024-08-cork-protocol,repo=2024-08-cork-protocol,audit_events_sherlock.csv
cork-protocol,sherlock,Sherlock,,2024-08-15T00:00:00Z,https://github.com/sherlock-audit/2024-08-cork-protocol-judging,repo=2024-08-cork-protocol-judging,audit_events_sherlock.csv
woofi-solana-deployment,sherlock,Sherlock,,2024-08-15T00:00:00Z,https://github.com/sherlock-audit/2024-08-woofi-solana-deployment,repo=2024-08-woofi-solana-deployment,audit_events_sherlock.csv
woofi-solana-deployment,sherlock,Sherlock,,2024-08-15T00:00:00Z,https://github.com/sherlock-audit/2024-08-woofi-solana-deployment-judging,repo=2024-08-woofi-solana-deployment-judging,audit_events_sherlock.csv
morphl2,sherlock,Sherlock,,2024-08-15T00:00:00Z,https://github.com/sherlock-audit/2024-08-morphl2,repo=2024-08-morphl2,audit_events_sherlock.csv
morphl2,sherlock,Sherlock,,2024-08-15T00:00:00Z,https://github.com/sherlock-audit/2024-08-morphl2-judging,repo=2024-08-morphl2-judging,audit_events_sherlock.csv
tokamak-network,sherlock,Sherlock,,2024-08-15T00:00:00Z,https://github.com/sherlock-audit/2024-08-tokamak-network,repo=2024-08-tokamak-network,audit_events_sherlock.csv
tokamak-network,sherlock,Sherlock,,2024-08-15T00:00:00Z,https://github.com/sherlock-audit/2024-08-tokamak-network-judging,repo=2024-08-tokamak-network-judging,audit_events_sherlock.csv
predict-fun,sherlock,Sherlock,,2024-09-15T00:00:00Z,https://github.com/sherlock-audit/2024-09-predict-fun,repo=2024-09-predict-fun,audit_events_sherlock.csv
predict-fun,sherlock,Sherlock,,2024-09-15T00:00:00Z,https://github.com/sherlock-audit/2024-09-predict-fun-judging,repo=2024-09-predict-fun-judging,audit_events_sherlock.csv
orderly-network-solana-contract,sherlock,Sherlock,,2024-09-15T00:00:00Z,https://github.com/sherlock-audit/2024-09-orderly-network-solana-contract,repo=2024-09-orderly-network-solana-contract,audit_events_sherlock.csv
orderly-network-solana-contract,sherlock,Sherlock,,2024-09-15T00:00:00Z,https://github.com/sherlock-audit/2024-09-orderly-network-solana-contract-judging,repo=2024-09-orderly-network-solana-contract-judging,audit_events_sherlock.csv
symmio-v0-8-4-update,sherlock,Sherlock,,2024-09-15T00:00:00Z,https://github.com/sherlock-audit/2024-09-symmio-v0-8-4-update-contest,repo=2024-09-symmio-v0-8-4-update-contest,audit_events_sherlock.csv
symmio-v0-8-4-update,sherlock,Sherlock,,2024-09-15T00:00:00Z,https://github.com/sherlock-audit/2024-09-symmio-v0-8-4-update-contest-judging,repo=2024-09-symmio-v0-8-4-update-contest-judging,audit_events_sherlock.csv
morpho-x-index,sherlock,Sherlock,,2024-10-15T00:00:00Z,https://github.com/sherlock-audit/2024-10-morpho-x-index,repo=2024-10-morpho-x-index,audit_events_sherlock.csv
morpho-x-index,sherlock,Sherlock,,2024-10-15T00:00:00Z,https://github.com/sherlock-audit/2024-10-morpho-x-index-judging,repo=2024-10-morpho-x-index-judging,audit_events_sherlock.csv
axion,sherlock,Sherlock,,2024-10-15T00:00:00Z,https://github.com/sherlock-audit/2024-10-axion,repo=2024-10-axion,audit_events_sherlock.csv
axion,sherlock,Sherlock,,2024-10-15T00:00:00Z,https://github.com/sherlock-audit/2024-10-axion-judging,repo=2024-10-axion-judging,audit_events_sherlock.csv
ethos-network,sherlock,Sherlock,,2024-10-15T00:00:00Z,https://github.com/sherlock-audit/2024-10-ethos-network,repo=2024-10-ethos-network,audit_events_sherlock.csv
ethos-network,sherlock,Sherlock,,2024-10-15T00:00:00Z,https://github.com/sherlock-audit/2024-10-ethos-network-judging,repo=2024-10-ethos-network-judging,audit_events_sherlock.csv
mento-update,sherlock,Sherlock,,2024-10-15T00:00:00Z,https://github.com/sherlock-audit/2024-10-mento-update,repo=2024-10-mento-update,audit_events_sherlock.csv
mento-update,sherlock,Sherlock,,2024-10-15T00:00:00Z,https://github.com/sherlock-audit/2024-10-mento-update-judging,repo=2024-10-mento-update-judging,audit_events_sherlock.csv
gamma-rewarder,sherlock,Sherlock,,2024-10-15T00:00:00Z,https://github.com/sherlock-audit/2024-10-gamma-rewarder,repo=2024-10-gamma-rewarder,audit_events_sherlock.csv
gamma-rewarder,sherlock,Sherlock,,2024-10-15T00:00:00Z,https://github.com/sherlock-audit/2024-10-gamma-rewarder-judging,repo=2024-10-gamma-rewarder-judging,audit_events_sherlock.csv
debita,sherlock,Sherlock,,2024-10-15T00:00:00Z,https://github.com/sherlock-audit/2024-10-debita-judging,repo=2024-10-debita-judging,audit_events_sherlock.csv
telcoin,sherlock,Sherlock,,2024-11-15T00:00:00Z,https://github.com/sherlock-audit/2024-11-telcoin,repo=2024-11-telcoin,audit_events_sherlock.csv
telcoin,sherlock,Sherlock,,2024-11-15T00:00:00Z,https://github.com/sherlock-audit/2024-11-telcoin-judging,repo=2024-11-telcoin-judging,audit_events_sherlock.csv
vvv-exchange-update,sherlock,Sherlock,,2024-11-15T00:00:00Z,https://github.com/sherlock-audit/2024-11-vvv-exchange-update,repo=2024-11-vvv-exchange-update,audit_events_sherlock.csv
vvv-exchange-update,sherlock,Sherlock,,2024-11-15T00:00:00Z,https://github.com/sherlock-audit/2024-11-vvv-exchange-update-judging,repo=2024-11-vvv-exchange-update-judging,audit_events_sherlock.csv
debita-finance-v3,sherlock,Sherlock,,2024-11-15T00:00:00Z,https://github.com/sherlock-audit/2024-11-debita-finance-v3,repo=2024-11-debita-finance-v3,audit_events_sherlock.csv
velodrome-mellow,sherlock,Sherlock,,2024-11-15T00:00:00Z,https://github.com/sherlock-audit/2024-11-velodrome-mellow,repo=2024-11-velodrome-mellow,audit_events_sherlock.csv
superfluid-locking-contract,sherlock,Sherlock,,2024-11-15T00:00:00Z,https://github.com/sherlock-audit/2024-11-superfluid-locking-contract,repo=2024-11-superfluid-locking-contract,audit_events_sherlock.csv
superfluid-locking-contract,sherlock,Sherlock,,2024-11-15T00:00:00Z,https://github.com/sherlock-audit/2024-11-superfluid-locking-contract-judging,repo=2024-11-superfluid-locking-contract-judging,audit_events_sherlock.csv
hats-protocol,sherlock,Sherlock,,2024-11-15T00:00:00Z,https://github.com/sherlock-audit/2024-11-hats-protocol,repo=2024-11-hats-protocol,audit_events_sherlock.csv
hats-protocol,sherlock,Sherlock,,2024-11-15T00:00:00Z,https://github.com/sherlock-audit/2024-11-hats-protocol-judging,repo=2024-11-hats-protocol-judging,audit_events_sherlock.csv
nounsdao,sherlock,Sherlock,,2024-11-15T00:00:00Z,https://github.com/sherlock-audit/2024-11-nounsdao,repo=2024-11-nounsdao,audit_events_sherlock.csv
nounsdao,sherlock,Sherlock,,2024-11-15T00:00:00Z,https://github.com/sherlock-audit/2024-11-nounsdao-judging,repo=2024-11-nounsdao-judging,audit_events_sherlock.csv
teller-finance-update,sherlock,Sherlock,,2024-11-15T00:00:00Z,https://github.com/sherlock-audit/2024-11-teller-finance-update,repo=2024-11-teller-finance-update,audit_events_sherlock.csv
teller-finance-update,sherlock,Sherlock,,2024-11-15T00:00:00Z,https://github.com/sherlock-audit/2024-11-teller-finance-update-judging,repo=2024-11-teller-finance-update-judging,audit_events_sherlock.csv
ethos-network-ii,sherlock,Sherlock,,2024-11-15T00:00:00Z,https://github.com/sherlock-audit/2024-11-ethos-network-ii,repo=2024-11-ethos-network-ii,audit_events_sherlock.csv
ethos-network-ii,sherlock,Sherlock,,2024-11-15T00:00:00Z,https://github.com/sherlock-audit/2024-11-ethos-network-ii-judging,repo=2024-11-ethos-network-ii-judging,audit_events_sherlock.csv
tally,sherlock,Sherlock,,2024-11-15T00:00:00Z,https://github.com/sherlock-audit/2024-11-tally-judging,repo=2024-11-tally-judging,audit_events_sherlock.csv
oku,sherlock,Sherlock,,2024-11-15T00:00:00Z,https://github.com/sherlock-audit/2024-11-oku,repo=2024-11-oku,audit_events_sherlock.csv
oku,sherlock,Sherlock,,2024-11-15T00:00:00Z,https://github.com/sherlock-audit/2024-11-oku-judging,repo=2024-11-oku-judging,audit_events_sherlock.csv
autonomint,sherlock,Sherlock,,2024-11-15T00:00:00Z,https://github.com/sherlock-audit/2024-11-autonomint,repo=2024-11-autonomint,audit_events_sherlock.csv
autonomint,sherlock,Sherlock,,2024-11-15T00:00:00Z,https://github.com/sherlock-audit/2024-11-autonomint-judging,repo=2024-11-autonomint-judging,audit_events_sherlock.csv
tally,sherlock,Sherlock,,2024-11-15T00:00:00Z,https://github.com/sherlock-audit/2024-11-tally,repo=2024-11-tally,audit_events_sherlock.csv
numa,sherlock,Sherlock,,2024-12-15T00:00:00Z,https://github.com/sherlock-audit/2024-12-numa-audit,repo=2024-12-numa-audit,audit_events_sherlock.csv
numa,sherlock,Sherlock,,2024-12-15T00:00:00Z,https://github.com/sherlock-audit/2024-12-numa-audit-judging,repo=2024-12-numa-audit-judging,audit_events_sherlock.csv
babylon,sherlock,Sherlock,,2024-12-15T00:00:00Z,https://github.com/sherlock-audit/2024-12-babylon-judging,repo=2024-12-babylon-judging,audit_events_sherlock.csv
mach-finance,sherlock,Sherlock,,2024-12-15T00:00:00Z,https://github.com/sherlock-audit/2024-12-mach-finance,repo=2024-12-mach-finance,audit_events_sherlock.csv
mach-finance,sherlock,Sherlock,,2024-12-15T00:00:00Z,https://github.com/sherlock-audit/2024-12-mach-finance-judging,repo=2024-12-mach-finance-judging,audit_events_sherlock.csv
plaza-finance,sherlock,Sherlock,,2024-12-15T00:00:00Z,https://github.com/sherlock-audit/2024-12-plaza-finance,repo=2024-12-plaza-finance,audit_events_sherlock.csv
plaza-finance,sherlock,Sherlock,,2024-12-15T00:00:00Z,https://github.com/sherlock-audit/2024-12-plaza-finance-judging,repo=2024-12-plaza-finance-judging,audit_events_sherlock.csv
seda-protocol,sherlock,Sherlock,,2024-12-15T00:00:00Z,https://github.com/sherlock-audit/2024-12-seda-protocol,repo=2024-12-seda-protocol,audit_events_sherlock.csv
seda-protocol,sherlock,Sherlock,,2024-12-15T00:00:00Z,https://github.com/sherlock-audit/2024-12-seda-protocol-judging,repo=2024-12-seda-protocol-judging,audit_events_sherlock.csv
ethos-update,sherlock,Sherlock,,2024-12-15T00:00:00Z,https://github.com/sherlock-audit/2024-12-ethos-update,repo=2024-12-ethos-update,audit_events_sherlock.csv
ethos-update,sherlock,Sherlock,,2024-12-15T00:00:00Z,https://github.com/sherlock-audit/2024-12-ethos-update-judging,repo=2024-12-ethos-update-judging,audit_events_sherlock.csv
aave-v3-3,sherlock,Sherlock,,2025-01-15T00:00:00Z,https://github.com/sherlock-audit/2025-01-aave-v3-3,repo=2025-01-aave-v3-3,audit_events_sherlock.csv
aave-v3-3,sherlock,Sherlock,,2025-01-15T00:00:00Z,https://github.com/sherlock-audit/2025-01-aave-v3-3-judging,repo=2025-01-aave-v3-3-judging,audit_events_sherlock.csv
peapods-finance,sherlock,Sherlock,,2025-01-15T00:00:00Z,https://github.com/sherlock-audit/2025-01-peapods-finance,repo=2025-01-peapods-finance,audit_events_sherlock.csv
peapods-finance,sherlock,Sherlock,,2025-01-15T00:00:00Z,https://github.com/sherlock-audit/2025-01-peapods-finance-judging,repo=2025-01-peapods-finance-judging,audit_events_sherlock.csv
perennial-v2-4-update,sherlock,Sherlock,,2025-01-15T00:00:00Z,https://github.com/sherlock-audit/2025-01-perennial-v2-4-update,repo=2025-01-perennial-v2-4-update,audit_events_sherlock.csv
perennial-v2-4-update,sherlock,Sherlock,,2025-01-15T00:00:00Z,https://github.com/sherlock-audit/2025-01-perennial-v2-4-update-judging,repo=2025-01-perennial-v2-4-update-judging,audit_events_sherlock.csv
rova,sherlock,Sherlock,,2025-02-15T00:00:00Z,https://github.com/sherlock-audit/2025-02-rova,repo=2025-02-rova,audit_events_sherlock.csv
rova,sherlock,Sherlock,,2025-02-15T00:00:00Z,https://github.com/sherlock-audit/2025-02-rova-judging,repo=2025-02-rova-judging,audit_events_sherlock.csv
yieldoor,sherlock,Sherlock,,2025-02-15T00:00:00Z,https://github.com/sherlock-audit/2025-02-yieldoor,repo=2025-02-yieldoor,audit_events_sherlock.csv
yieldoor,sherlock,Sherlock,,2025-02-15T00:00:00Z,https://github.com/sherlock-audit/2025-02-yieldoor-judging,repo=2025-02-yieldoor-judging,audit_events_sherlock.csv
symm-io-stacking,sherlock,Sherlock,,2025-03-15T00:00:00Z,https://github.com/sherlock-audit/2025-03-symm-io-stacking,repo=2025-03-symm-io-stacking,audit_events_sherlock.csv
symm-io-stacking,sherlock,Sherlock,,2025-03-15T00:00:00Z,https://github.com/sherlock-audit/2025-03-symm-io-stacking-judging,repo=2025-03-symm-io-stacking-judging,audit_events_sherlock.csv
pinlink-rwa-tokenized-depin-marketplace,sherlock,Sherlock,,2025-03-15T00:00:00Z,https://github.com/sherlock-audit/2025-03-pinlink-rwa-tokenized-depin-marketplace,repo=2025-03-pinlink-rwa-tokenized-depin-marketplace,audit_events_sherlock.csv
pinlink-rwa-tokenized-depin-marketplace,sherlock,Sherlock,,2025-03-15T00:00:00Z,https://github.com/sherlock-audit/2025-03-pinlink-rwa-tokenized-depin-marketplace-judging,repo=2025-03-pinlink-rwa-tokenized-depin-marketplace-judging,audit_events_sherlock.csv
crestal-network,sherlock,Sherlock,,2025-03-15T00:00:00Z,https://github.com/sherlock-audit/2025-03-crestal-network,repo=2025-03-crestal-network,audit_events_sherlock.csv
crestal-network,sherlock,Sherlock,,2025-03-15T00:00:00Z,https://github.com/sherlock-audit/2025-03-crestal-network-judging,repo=2025-03-crestal-network-judging,audit_events_sherlock.csv
burve,sherlock,Sherlock,,2025-04-15T00:00:00Z,https://github.com/sherlock-audit/2025-04-burve,repo=2025-04-burve,audit_events_sherlock.csv
burve,sherlock,Sherlock,,2025-04-15T00:00:00Z,https://github.com/sherlock-audit/2025-04-burve-judging,repo=2025-04-burve-judging,audit_events_sherlock.csv
pareto,sherlock,Sherlock,,2025-04-15T00:00:00Z,https://github.com/sherlock-audit/2025-04-pareto-contest,repo=2025-04-pareto-contest,audit_events_sherlock.csv
pareto,sherlock,Sherlock,,2025-04-15T00:00:00Z,https://github.com/sherlock-audit/2025-04-pareto-contest-judging,repo=2025-04-pareto-contest-judging,audit_events_sherlock.csv
aegis-op-grant,sherlock,Sherlock,,2025-04-15T00:00:00Z,https://github.com/sherlock-audit/2025-04-aegis-op-grant,repo=2025-04-aegis-op-grant,audit_events_sherlock.csv
aegis-op-grant,sherlock,Sherlock,,2025-04-15T00:00:00Z,https://github.com/sherlock-audit/2025-04-aegis-op-grant-judging,repo=2025-04-aegis-op-grant-judging,audit_events_sherlock.csv
layeredge,sherlock,Sherlock,,2025-05-15T00:00:00Z,https://github.com/sherlock-audit/2025-05-layeredge,repo=2025-05-layeredge,audit_events_sherlock.csv
layeredge,sherlock,Sherlock,,2025-05-15T00:00:00Z,https://github.com/sherlock-audit/2025-05-layeredge-judging,repo=2025-05-layeredge-judging,audit_events_sherlock.csv
yearn-ybold,sherlock,Sherlock,,2025-05-15T00:00:00Z,https://github.com/sherlock-audit/2025-05-yearn-ybold,repo=2025-05-yearn-ybold,audit_events_sherlock.csv
yearn-ybold,sherlock,Sherlock,,2025-05-15T00:00:00Z,https://github.com/sherlock-audit/2025-05-yearn-ybold-judging,repo=2025-05-yearn-ybold-judging,audit_events_sherlock.csv
lend,sherlock,Sherlock,,2025-05-15T00:00:00Z,https://github.com/sherlock-audit/2025-05-lend-audit-contest,repo=2025-05-lend-audit-contest,audit_events_sherlock.csv
lend,sherlock,Sherlock,,2025-05-15T00:00:00Z,https://github.com/sherlock-audit/2025-05-lend-audit-contest-judging,repo=2025-05-lend-audit-contest-judging,audit_events_sherlock.csv
dodo-cross-chain-dex,sherlock,Sherlock,,2025-05-15T00:00:00Z,https://github.com/sherlock-audit/2025-05-dodo-cross-chain-dex,repo=2025-05-dodo-cross-chain-dex,audit_events_sherlock.csv
dodo-cross-chain-dex,sherlock,Sherlock,,2025-05-15T00:00:00Z,https://github.com/sherlock-audit/2025-05-dodo-cross-chain-dex-judging,repo=2025-05-dodo-cross-chain-dex-judging,audit_events_sherlock.csv
superfluid-locker-system,sherlock,Sherlock,,2025-06-15T00:00:00Z,https://github.com/sherlock-audit/2025-06-superfluid-locker-system,repo=2025-06-superfluid-locker-system,audit_events_sherlock.csv
superfluid-locker-system,sherlock,Sherlock,,2025-06-15T00:00:00Z,https://github.com/sherlock-audit/2025-06-superfluid-locker-system-judging,repo=2025-06-superfluid-locker-system-judging,audit_events_sherlock.csv
symbiotic-relay,sherlock,Sherlock,,2025-06-15T00:00:00Z,https://github.com/sherlock-audit/2025-06-symbiotic-relay,repo=2025-06-symbiotic-relay,audit_events_sherlock.csv
symbiotic-relay,sherlock,Sherlock,,2025-06-15T00:00:00Z,https://github.com/sherlock-audit/2025-06-symbiotic-relay-judging,repo=2025-06-symbiotic-relay-judging,audit_events_sherlock.csv
notional-exponent,sherlock,Sherlock,,2025-06-15T00:00:00Z,https://github.com/sherlock-audit/2025-06-notional-exponent,repo=2025-06-notional-exponent,audit_events_sherlock.csv
notional-exponent,sherlock,Sherlock,,2025-06-15T00:00:00Z,https://github.com/sherlock-audit/2025-06-notional-exponent-judging,repo=2025-06-notional-exponent-judging,audit_events_sherlock.csv
debank,sherlock,Sherlock,,2025-07-15T00:00:00Z,https://github.com/sherlock-audit/2025-07-debank,repo=2025-07-debank,audit_events_sherlock.csv
debank,sherlock,Sherlock,,2025-07-15T00:00:00Z,https://github.com/sherlock-audit/2025-07-debank-judging,repo=2025-07-debank-judging,audit_events_sherlock.csv
cap,sherlock,Sherlock,,2025-07-15T00:00:00Z,https://github.com/sherlock-audit/2025-07-cap,repo=2025-07-cap,audit_events_sherlock.csv
cap,sherlock,Sherlock,,2025-07-15T00:00:00Z,https://github.com/sherlock-audit/2025-07-cap-judging,repo=2025-07-cap-judging,audit_events_sherlock.csv
mellow-flexible-vaults,sherlock,Sherlock,,2025-07-15T00:00:00Z,https://github.com/sherlock-audit/2025-07-mellow-flexible-vaults,repo=2025-07-mellow-flexible-vaults,audit_events_sherlock.csv
mellow-flexible-vaults,sherlock,Sherlock,,2025-07-15T00:00:00Z,https://github.com/sherlock-audit/2025-07-mellow-flexible-vaults-judging,repo=2025-07-mellow-flexible-vaults-judging,audit_events_sherlock.csv
malda,sherlock,Sherlock,,2025-07-15T00:00:00Z,https://github.com/sherlock-audit/2025-07-malda,repo=2025-07-malda,audit_events_sherlock.csv
malda,sherlock,Sherlock,,2025-07-15T00:00:00Z,https://github.com/sherlock-audit/2025-07-malda-judging,repo=2025-07-malda-judging,audit_events_sherlock.csv
allbridge-core-yield,sherlock,Sherlock,,2025-07-15T00:00:00Z,https://github.com/sherlock-audit/2025-07-allbridge-core-yield,repo=2025-07-allbridge-core-yield,audit_events_sherlock.csv
allbridge-core-yield,sherlock,Sherlock,,2025-07-15T00:00:00Z,https://github.com/sherlock-audit/2025-07-allbridge-core-yield-judging,repo=2025-07-allbridge-core-yield-judging,audit_events_sherlock.csv
oku-trade-order-types,sherlock,Sherlock,,2025-07-15T00:00:00Z,https://github.com/sherlock-audit/2025-07-oku-trade-order-types,repo=2025-07-oku-trade-order-types,audit_events_sherlock.csv
oku-trade-order-types,sherlock,Sherlock,,2025-07-15T00:00:00Z,https://github.com/sherlock-audit/2025-07-oku-trade-order-types-judging,repo=2025-07-oku-trade-order-types-judging,audit_events_sherlock.csv
